,time,open,high,low,close,tick_volume,spread,real_volume
470,2025-04-07 13:00:00,3025.31,3036.38,3024.25,3031.23,5453,5,0
471,2025-04-07 14:00:00,3031.09,3045.98,3030.28,3031.19,5591,9,0
472,2025-04-07 15:00:00,3031.43,3032.89,3014.7,3031.23,6202,7,0
473,2025-04-07 16:00:00,3030.82,3034.01,3001.73,3015.37,6613,7,0
474,2025-04-07 17:00:00,3014.84,3037.97,2996.2,2999.25,7166,5,0
475,2025-04-07 18:00:00,2999.52,3004.72,2979.81,2987.46,6678,5,0
476,2025-04-07 19:00:00,2987.45,2987.79,2969.94,2970.43,6082,5,0
477,2025-04-07 20:00:00,2970.4,2975.15,2956.26,2970.14,6295,8,0
478,2025-04-07 21:00:00,2970.07,2976.67,2963.94,2965.78,5708,8,0
479,2025-04-07 22:00:00,2965.79,2982.21,2965.32,2976.45,5499,7,0
480,2025-04-07 23:00:00,2976.5,2985.56,2969.5,2982.01,2239,5,0
481,2025-04-08 01:00:00,2982.99,2988.56,2980.54,2986.73,2076,5,0
482,2025-04-08 02:00:00,2986.73,2987.37,2978.49,2981.31,2434,17,0
483,2025-04-08 03:00:00,2981.22,2992.55,2980.34,2985.24,3921,15,0
484,2025-04-08 04:00:00,2985.32,3003.13,2983.6,2999.71,5088,17,0
485,2025-04-08 05:00:00,2999.79,3004.7,2997.99,3000.87,3908,7,0
486,2025-04-08 06:00:00,3000.85,3001.05,2993.22,2994.73,3857,14,0
487,2025-04-08 07:00:00,2994.6,3002.88,2990.98,3002.17,3142,16,0
488,2025-04-08 08:00:00,3001.86,3008.05,2999.52,3005.59,3949,6,0
489,2025-04-08 09:00:00,3005.4,3015.7,3002.46,3013.28,4314,11,0
490,2025-04-08 10:00:00,3013.24,3013.78,3001.88,3003.51,4809,8,0
491,2025-04-08 11:00:00,3003.13,3009.26,3001.41,3007.45,3034,5,0
492,2025-04-08 12:00:00,3007.41,3007.75,2994.89,3006.78,3510,5,0
493,2025-04-08 13:00:00,3006.8,3010.19,3004.13,3008.98,3331,5,0
494,2025-04-08 14:00:00,3008.97,3019.58,3008.68,3017.5,3872,6,0
495,2025-04-08 15:00:00,3017.59,3019.36,3002.44,3002.6,4959,5,0
496,2025-04-08 16:00:00,3002.55,3022.73,3002.55,3010.4,5549,5,0
497,2025-04-08 17:00:00,3010.55,3018.06,3005.88,3006.14,5390,5,0
498,2025-04-08 18:00:00,3006.17,3012.32,3001.28,3001.42,5098,14,0
499,2025-04-08 19:00:00,3001.53,3001.53,2984.43,2985.99,5161,14,0
500,2025-04-08 20:00:00,2986.15,2987.37,2974.73,2985.08,5214,5,0
501,2025-04-08 21:00:00,2985.09,2992.42,2979.35,2983.58,4938,14,0
502,2025-04-08 22:00:00,2983.41,2987.51,2976.7,2985.13,4779,6,0
503,2025-04-08 23:00:00,2984.96,2986.55,2977.14,2981.96,2351,14,0
504,2025-04-09 01:00:00,2982.88,2985.64,2980.15,2981.86,2053,9,0
505,2025-04-09 02:00:00,2982.39,2990.91,2970.07,2978.22,2960,14,0
506,2025-04-09 03:00:00,2978.61,2987.01,2974.79,2980.42,4314,12,0
507,2025-04-09 04:00:00,2980.5,3009.79,2972.5,3008.91,4776,5,0
508,2025-04-09 05:00:00,3009.01,3011.26,2999.99,3003.02,4072,5,0
509,2025-04-09 06:00:00,3002.97,3009.78,3002.66,3004.45,3739,8,0
510,2025-04-09 07:00:00,3004.45,3014.13,2999.39,3012.41,3913,5,0
511,2025-04-09 08:00:00,3012.38,3020.53,3005.51,3015.6,4234,6,0
512,2025-04-09 09:00:00,3015.49,3041.01,3014.93,3039.12,4481,5,0
513,2025-04-09 10:00:00,3038.77,3052.56,3034.4,3041.05,4348,5,0
514,2025-04-09 11:00:00,3041.06,3051.26,3038.23,3043.89,3884,12,0
515,2025-04-09 12:00:00,3043.9,3049.61,3038.59,3044.92,3737,5,0
516,2025-04-09 13:00:00,3044.9,3047.12,3038.19,3042.74,3832,21,0
517,2025-04-09 14:00:00,3043.16,3068.01,3036.29,3066.64,4621,5,0
518,2025-04-09 15:00:00,3066.54,3072.78,3042.68,3047.35,4852,11,0
519,2025-04-09 16:00:00,3047.95,3077.86,3047.41,3075.26,5022,12,0
520,2025-04-09 17:00:00,3075.4,3084.63,3068.29,3070.5,4740,8,0
521,2025-04-09 18:00:00,3070.05,3087.76,3065.41,3086.22,4329,5,0
522,2025-04-09 19:00:00,3086.32,3094.8,3082.76,3092.42,3959,11,0
523,2025-04-09 20:00:00,3092.64,3099.08,3051.12,3060.06,5029,5,0
524,2025-04-09 21:00:00,3059.76,3073.38,3048.38,3067.2,4496,5,0
525,2025-04-09 22:00:00,3067.2,3099.6,3064.3,3094.02,4471,10,0
526,2025-04-09 23:00:00,3093.62,3095.38,3078.0,3082.78,2603,5,0
527,2025-04-10 01:00:00,3079.66,3089.79,3071.36,3080.02,2767,10,0
528,2025-04-10 02:00:00,3080.24,3088.96,3079.54,3086.74,3129,20,0
529,2025-04-10 03:00:00,3086.78,3101.29,3081.36,3097.1,4358,5,0
530,2025-04-10 04:00:00,3097.55,3100.45,3078.42,3094.09,4586,18,0
531,2025-04-10 05:00:00,3094.0,3120.31,3094.0,3119.25,4359,5,0
532,2025-04-10 06:00:00,3119.28,3131.66,3115.33,3125.24,3706,15,0
533,2025-04-10 07:00:00,3125.3,3129.32,3121.15,3125.27,2937,9,0
534,2025-04-10 08:00:00,3125.28,3132.58,3112.78,3122.38,3371,8,0
535,2025-04-10 09:00:00,3122.08,3126.26,3118.92,3122.2,4043,14,0
536,2025-04-10 10:00:00,3122.08,3123.41,3106.59,3108.76,4347,10,0
537,2025-04-10 11:00:00,3108.95,3115.54,3104.77,3105.08,4031,16,0
538,2025-04-10 12:00:00,3104.86,3118.0,3103.43,3116.08,3844,7,0
539,2025-04-10 13:00:00,3116.43,3122.48,3114.34,3119.71,3912,9,0
540,2025-04-10 14:00:00,3120.13,3125.61,3113.13,3124.72,4048,9,0
541,2025-04-10 15:00:00,3124.74,3133.96,3116.4,3123.03,4595,7,0
542,2025-04-10 16:00:00,3123.26,3136.54,3116.14,3116.94,4934,6,0
543,2025-04-10 17:00:00,3117.01,3154.87,3116.81,3154.52,4757,7,0
544,2025-04-10 18:00:00,3154.59,3174.95,3154.59,3157.9,4537,7,0
545,2025-04-10 19:00:00,3157.99,3167.27,3154.15,3158.6,4502,11,0
546,2025-04-10 20:00:00,3158.53,3165.43,3151.58,3162.68,4093,5,0
547,2025-04-10 21:00:00,3162.69,3175.55,3158.15,3173.42,4030,5,0
548,2025-04-10 22:00:00,3173.4,3176.41,3168.02,3170.85,3821,16,0
549,2025-04-10 23:00:00,3170.84,3176.45,3168.43,3175.39,1999,12,0
550,2025-04-11 01:00:00,3176.0,3190.1,3176.0,3188.77,3382,0,0
551,2025-04-11 02:00:00,3188.78,3191.26,3183.11,3188.95,3742,16,0
552,2025-04-11 03:00:00,3188.92,3217.75,3184.99,3205.51,5473,12,0
553,2025-04-11 04:00:00,3205.08,3219.37,3201.05,3207.03,5814,5,0
554,2025-04-11 05:00:00,3206.99,3219.79,3205.97,3217.44,5038,12,0
555,2025-04-11 06:00:00,3217.35,3220.18,3214.16,3217.77,4708,8,0
556,2025-04-11 07:00:00,3217.77,3218.13,3208.47,3208.52,4135,6,0
557,2025-04-11 08:00:00,3208.53,3219.24,3187.15,3195.64,5337,7,0
558,2025-04-11 09:00:00,3195.97,3209.47,3190.27,3197.13,5511,5,0
559,2025-04-11 10:00:00,3197.03,3213.14,3194.05,3212.43,5040,5,0
560,2025-04-11 11:00:00,3212.49,3227.4,3208.46,3216.01,5233,5,0
561,2025-04-11 12:00:00,3216.0,3230.11,3212.07,3227.73,4723,5,0
562,2025-04-11 13:00:00,3227.68,3237.82,3210.11,3212.59,4826,5,0
563,2025-04-11 14:00:00,3212.97,3224.69,3211.52,3213.89,4606,5,0
564,2025-04-11 15:00:00,3213.94,3234.01,3211.16,3233.58,5534,5,0
565,2025-04-11 16:00:00,3233.63,3244.05,3219.6,3224.12,5916,5,0
566,2025-04-11 17:00:00,3223.61,3237.84,3222.76,3230.19,5984,5,0
567,2025-04-11 18:00:00,3230.08,3241.95,3229.46,3240.55,5433,5,0
568,2025-04-11 19:00:00,3240.63,3245.36,3219.45,3223.3,5315,8,0
569,2025-04-11 20:00:00,3223.81,3235.42,3223.79,3233.96,5322,16,0
570,2025-04-11 21:00:00,3234.18,3238.34,3231.22,3235.88,4925,13,0
571,2025-04-11 22:00:00,3235.76,3235.77,3227.56,3230.98,4853,8,0
572,2025-04-11 23:00:00,3231.01,3238.3,3230.92,3237.53,2016,17,0
573,2025-04-14 01:00:00,3228.31,3228.34,3210.24,3221.37,4420,10,0
574,2025-04-14 02:00:00,3221.43,3224.43,3216.88,3223.73,3703,12,0
575,2025-04-14 03:00:00,3223.75,3227.24,3219.22,3220.97,4044,14,0
576,2025-04-14 04:00:00,3220.99,3243.57,3215.41,3239.8,5412,11,0
577,2025-04-14 05:00:00,3239.6,3245.69,3229.48,3231.93,4747,17,0
578,2025-04-14 06:00:00,3231.89,3234.7,3226.97,3232.45,3842,17,0
579,2025-04-14 07:00:00,3232.45,3235.77,3226.16,3227.35,3228,6,0
580,2025-04-14 08:00:00,3227.37,3236.0,3221.49,3234.47,4128,5,0
581,2025-04-14 09:00:00,3234.28,3238.06,3228.92,3230.75,4636,5,0
582,2025-04-14 10:00:00,3231.0,3233.66,3224.92,3227.84,4474,5,0
583,2025-04-14 11:00:00,3227.93,3230.01,3216.55,3226.92,4541,5,0
584,2025-04-14 12:00:00,3226.91,3231.55,3220.89,3223.82,4247,7,0
585,2025-04-14 13:00:00,3223.81,3224.58,3206.35,3215.28,4643,5,0
586,2025-04-14 14:00:00,3215.25,3225.82,3214.01,3223.35,4330,6,0
587,2025-04-14 15:00:00,3223.53,3227.67,3200.63,3206.47,5213,5,0
588,2025-04-14 16:00:00,3206.68,3210.69,3193.57,3204.58,5912,9,0
589,2025-04-14 17:00:00,3204.44,3215.7,3195.24,3211.16,5293,5,0
590,2025-04-14 18:00:00,3210.89,3211.08,3196.34,3197.97,5177,5,0
591,2025-04-14 19:00:00,3198.13,3208.26,3197.66,3207.5,4761,5,0
592,2025-04-14 20:00:00,3207.51,3216.44,3207.0,3214.11,4649,5,0
593,2025-04-14 21:00:00,3214.09,3214.84,3201.45,3208.11,4155,5,0
594,2025-04-14 22:00:00,3208.08,3212.95,3207.78,3212.77,4182,17,0
595,2025-04-14 23:00:00,3212.84,3213.75,3207.36,3210.46,1732,14,0
596,2025-04-15 01:00:00,3211.57,3215.19,3210.72,3212.18,1745,9,0
597,2025-04-15 02:00:00,3212.19,3214.15,3210.45,3212.61,2125,17,0
598,2025-04-15 03:00:00,3212.72,3215.16,3210.82,3211.91,2881,17,0
